Year,LOG,Date,WOTY,Time Set,Time Collected,Municipality,City/Town,Site,Site Habitat,Species,#Females,#Males,Life Stage,Trap,Attractant Used
2018,BG,9/10-9/12,37,,,Clinton County,Camanche,Rock Creek Marina,Park,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,9/12-9/14,37,,,Clinton County,Camanche,Rock Creek Marina,Park,Ae vexans,1,0,Adult,BG Sentinal,BG Lure
2018,BG,9/14-9/17,37,,,Clinton County,Camanche,Rock Creek Marina,Park,Ae vexans,3,0,Adult,BG Sentinal,BG Lure
2018,BG,9/14-9/17,37,,,Clinton County,Camanche,Rock Creek Marina,Park,Ae trivittatus,12,0,Adult,BG Sentinal,BG Lure
2018,BG,9/17-9/20,38,,,Clinton County,Camanche,Rock Creek Marina,Park,Ae vexans,4,1,Adult,BG Sentinal,BG Lure
2018,BG,9/17-9/20,38,,,Clinton County,Camanche,Rock Creek Marina,Park,Ae trivittatus,6,0,Adult,BG Sentinal,BG Lure
2018,BG,9/21-9/24,38,,,Clinton County,Camanche,Rock Creek Marina,Park,Ae vexans,2,0,Adult,BG Sentinal,BG Lure
2018,BG,9/21-9/24,38,,,Clinton County,Camanche,Rock Creek Marina,Park,Ae trivittatus,6,2,Adult,BG Sentinal,BG Lure
2018,BG,9/21-9/24,38,,,Clinton County,Camanche,Rock Creek Marina,Park,Cx pipiens group,1,0,Adult,BG Sentinal,BG Lure
2018,BG,9/21-9/24,38,,,Clinton County,Camanche,Rock Creek Marina,Park,An punctipennis,1,0,Adult,BG Sentinal,BG Lure
2018,BG,9/24-9/31,39,,,Clinton County,Camanche,Rock Creek Marina,Park,Ae vexans,6,0,Adult,BG Sentinal,BG Lure
2018,BG,9/24-9/31,39,,,Clinton County,Camanche,Rock Creek Marina,Park,Ae trivittatus,4,2,Adult,BG Sentinal,BG Lure
2018,BG,9/24-9/31,39,,,Clinton County,Camanche,Rock Creek Marina,Park,Cx pipiens group,2,0,Adult,BG Sentinal,BG Lure
2018,BG,9/24-9/31,39,,,Clinton County,Camanche,Rock Creek Marina,Park,An punctipennis,1,0,Adult,BG Sentinal,BG Lure
2018,BG,5/18-5/21,20,,,Page County,Clarinda,Snyder's Auto,Junkyard,Ae species,1,0,Adult,BG Sentinal,BG Lure
2018,BG,5/14-5/16,20,,,Page County,Clarinda,Snyder's Auto,Junkyard,Cx tarsalis,3,0,Adult,BG Sentinal,BG Lure
2018,BG,5/16-5/18,20,,,Page County,Clarinda,Snyder's Auto,Junkyard,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,5/21-5/23,21,,,Page County,Clarinda,Snyder's Auto,Junkyard,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,5/23-5/25,21,,,Page County,Clarinda,Snyder's Auto,Junkyard,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,5/30-6/1,22,,,Page County,Clarinda,Snyder's Auto,Junkyard,Ae atropalpus,2,0,Adult,BG Sentinal,BG Lure
2018,BG,5/28-5/30,22,,,Page County,Clarinda,Snyder's Auto,Junkyard,Cx tarsalis,1,0,Adult,BG Sentinal,BG Lure
2018,BG,6/6-6/8,23,,,Page County,Clarinda,Snyder's Auto,Junkyard,Ae atropalpus,1,0,Adult,BG Sentinal,BG Lure
2018,BG,6/4-6/6,23,,,Page County,Clarinda,Snyder's Auto,Junkyard,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,6/11-6/13,24,,,Page County,Clarinda,Snyder's Auto,Junkyard,Ae atropalpus,2,0,Adult,BG Sentinal,BG Lure
2018,BG,6/20-6/22,25,,,Page County,Clarinda,Snyder's Auto,Junkyard,Ae atropalpus,4,0,Adult,BG Sentinal,BG Lure
2018,BG,6/22-6/25,25,,,Page County,Clarinda,Snyder's Auto,Junkyard,Ae atropalpus,8,0,Adult,BG Sentinal,BG Lure
2018,BG,6/18-6/20,25,,,Page County,Clarinda,Snyder's Auto,Junkyard,Cx pipiens group,1,0,Adult,BG Sentinal,BG Lure
2018,BG,6/25-6/27,26,,,Page County,Clarinda,Snyder's Auto,Junkyard,Ae atropalpus,2,0,Adult,BG Sentinal,BG Lure
2018,BG,6/27-6/29,26,,,Page County,Clarinda,Snyder's Auto,Junkyard,Ae atropalpus,8,0,Adult,BG Sentinal,BG Lure
2018,BG,7/16-7/18,27,,,Page County,Clarinda,Snyder's Auto,Junkyard,Ae vexans,1,0,Adult,BG Sentinal,BG Lure
2018,BG,7/18-7/20,27,,,Page County,Clarinda,Snyder's Auto,Junkyard,Ae vexans,1,0,Adult,BG Sentinal,BG Lure
2018,BG,7/23-7/25,27,,,Page County,Clarinda,Snyder's Auto,Junkyard,Ae vexans,2,1,Adult,BG Sentinal,BG Lure
2018,BG,7/20-7/23,27,,,Page County,Clarinda,Snyder's Auto,Junkyard,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,7/25-7/27,27,,,Page County,Clarinda,Snyder's Auto,Junkyard,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,7/11-7/13,28,,,Page County,Clarinda,Snyder's Auto,Junkyard,Ae atropalpus,2,1,Adult,BG Sentinal,BG Lure
2018,BG,7/9-7/11,28,,,Page County,Clarinda,Snyder's Auto,Junkyard,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,7/27-7/30,30,,,Page County,Clarinda,Snyder's Auto,Junkyard,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,8/8-8/10,32,,,Page County,Clarinda,Snyder's Auto,Junkyard,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,8/6-8/8,32,,,Page County,Clarinda,Snyder's Auto,Junkyard,Ae species,1,0,Adult,BG Sentinal,BG Lure
2018,BG,6/1-6/4,22/23,,,Page County,Clarinda,Snyder's Auto,Junkyard,Ae triseriatus,0,1,Adult,BG Sentinal,BG Lure
2018,BG,6/1-6/4,22/23,,,Page County,Clarinda,Snyder's Auto,Junkyard,Cx tarsalis,3,0,Adult,BG Sentinal,BG Lure
2018,BG,6/8-6/11,23/24,,,Page County,Clarinda,Snyder's Auto,Junkyard,Ae atropalpus,1,0,Adult,BG Sentinal,BG Lure
2018,BG,6/8-6/11,23/24,,,Page County,Clarinda,Snyder's Auto,Junkyard,Cx pipiens group,2,0,Adult,BG Sentinal,BG Lure
2018,BG,6/8-6/11,23/24,,,Page County,Clarinda,Snyder's Auto,Junkyard,Cx tarsalis,2,0,Adult,BG Sentinal,BG Lure
2018,BG,6/13-6/18,24/25,,,Page County,Clarinda,Snyder's Auto,Junkyard,Ae species,2,0,Adult,BG Sentinal,BG Lure
2018,BG,6/13-6/18,24/25,,,Page County,Clarinda,Snyder's Auto,Junkyard,Ae triseriatus,1,0,Adult,BG Sentinal,BG Lure
2018,BG,6/29-7/2,26/27,,,Page County,Clarinda,Snyder's Auto,Junkyard,Ae atropalpus,1,0,Adult,BG Sentinal,BG Lure
2018,BG,7/2-7/9,27/28,,,Page County,Clarinda,Snyder's Auto,Junkyard,Ae atropalpus,13,2,Adult,BG Sentinal,BG Lure
2018,BG,7/13-7/16,28/29,,,Page County,Clarinda,Snyder's Auto,Junkyard,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,,,,,Page County,Clarinda,Snyder's Auto,Junkyard,Ae triseriatus,1,0,Adult,BG Sentinal,BG Lure
2018,BG,8/15-8/20,33,,,Page County,Clarinda,Snyder's Auto,Junkyard,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,8/20-8/22,33,,,Page County,Clarinda,Snyder's Auto,Junkyard,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,8/13-8/15,33,,,Page County,Clarinda,Snyder's Auto,Junkyard,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,8/24-8/27,34,,,Page County,Clarinda,Snyder's Auto,Junkyard,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,8/10-8/13,32,,,Page County,Clarinda,Snyder's Auto,Junkyard,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,8/22-8/24,34,,,Page County,Clarinda,Snyder's Auto,Junkyard,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,9/5-9/7,36,,,Page County,Clarinda,Snyder's Auto,Junkyard,Ae vexans,4,2,Adult,BG Sentinal,BG Lure
2018,BG,9/5-9/7,36,,,Page County,Clarinda,Snyder's Auto,Junkyard,An quadrimaculatus,4,0,Adult,BG Sentinal,BG Lure
2018,BG,9/5-9/7,36,,,Page County,Clarinda,Snyder's Auto,Junkyard,Cx pipiens group,1,0,Adult,BG Sentinal,BG Lure
2018,BG,9/7-9/10,36,,,Page County,Clarinda,Snyder's Auto,Junkyard,Ae vexans,1,0,Adult,BG Sentinal,BG Lure
2018,BG,9/7-9/10,36,,,Page County,Clarinda,Snyder's Auto,Junkyard,An quadrimaculatus,1,0,Adult,BG Sentinal,BG Lure
2018,BG,8/27-8/29,35,,,Page County,Clarinda,Snyder's Auto,Junkyard,Ae atropalpus,1,0,Adult,BG Sentinal,BG Lure
2018,BG,8/31-9/5,35,,,Page County,Clarinda,Snyder's Auto,Junkyard,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,9/10-9/12,37,,,Page County,Clarinda,Snyder's Auto,Junkyard,Ae triseriatus,0,1,Adult,BG Sentinal,BG Lure
2018,BG,9/12-9/14,37,,,Page County,Clarinda,Snyder's Auto,Junkyard,Ae vexans,4,1,Adult,BG Sentinal,BG Lure
2018,BG,9/12-9/14,37,,,Page County,Clarinda,Snyder's Auto,Junkyard,Ae atropalpus,6,0,Adult,BG Sentinal,BG Lure
2018,BG,9/12-9/14,37,,,Page County,Clarinda,Snyder's Auto,Junkyard,Ae triseriatus,4,0,Adult,BG Sentinal,BG Lure
2018,BG,9/14-9/17,37/38,,,Page County,Clarinda,Snyder's Auto,Junkyard,Ae vexans,14,7,Adult,BG Sentinal,BG Lure
2018,BG,9/14-9/17,37/38,,,Page County,Clarinda,Snyder's Auto,Junkyard,Ae atropalpus,20,1,Adult,BG Sentinal,BG Lure
2018,BG,9/14-9/17,37/38,,,Page County,Clarinda,Snyder's Auto,Junkyard,Ae triseriatus,12,0,Adult,BG Sentinal,BG Lure
2018,BG,9/17-9/19,38,,,Page County,Clarinda,Snyder's Auto,Junkyard,Ae vexans,7,1,Adult,BG Sentinal,BG Lure
2018,BG,9/17-9/19,38,,,Page County,Clarinda,Snyder's Auto,Junkyard,Ae atropalpus,3,0,Adult,BG Sentinal,BG Lure
2018,BG,9/17-9/19,38,,,Page County,Clarinda,Snyder's Auto,Junkyard,Ae triseriatus,2,1,Adult,BG Sentinal,BG Lure
2018,BG,9/17-9/19,38,,,Page County,Clarinda,Snyder's Auto,Junkyard,Cx pipiens group,0,1,Adult,BG Sentinal,BG Lure
2018,BG,9/19-9/21,38,,,Page County,Clarinda,Snyder's Auto,Junkyard,Ae vexans,4,5,Adult,BG Sentinal,BG Lure
2018,BG,9/19-9/21,38,,,Page County,Clarinda,Snyder's Auto,Junkyard,Ae atropalpus,5,0,Adult,BG Sentinal,BG Lure
2018,BG,9/19-9/21,38,,,Page County,Clarinda,Snyder's Auto,Junkyard,Ae triseriatus,2,0,Adult,BG Sentinal,BG Lure
2018,BG,9/19-9/21,38,,,Page County,Clarinda,Snyder's Auto,Junkyard,Cx pipiens group,1,1,Adult,BG Sentinal,BG Lure
2018,BG,9/21-9/24,38/39,,,Page County,Clarinda,Snyder's Auto,Junkyard,Ae vexans,2,0,Adult,BG Sentinal,BG Lure
2018,BG,9/21-9/24,38/39,,,Page County,Clarinda,Snyder's Auto,Junkyard,Cx restuans,1,0,Adult,BG Sentinal,BG Lure
2018,BG,9/21-9/24,38/39,,,Page County,Clarinda,Snyder's Auto,Junkyard,Cx tarsalis,1,0,Adult,BG Sentinal,BG Lure
2018,BG,9/24-9/26,39,,,Page County,Clarinda,Snyder's Auto,Junkyard,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,9/26-9/28,39,,,Page County,Clarinda,Snyder's Auto,Junkyard,Ae atropalpus,1,0,Adult,BG Sentinal,BG Lure
2018,BG,9/26-9/28,39,,,Page County,Clarinda,Snyder's Auto,Junkyard,Cx pipiens group,2,0,Adult,BG Sentinal,BG Lure
2018,BG,9/28-10/1,39/40,,,Page County,Clarinda,Snyder's Auto,Junkyard,Ae vexans,3,0,Adult,BG Sentinal,BG Lure
2018,BG,9/28-10/1,39/40,,,Page County,Clarinda,Snyder's Auto,Junkyard,Ae atropalpus,5,0,Adult,BG Sentinal,BG Lure
2018,BG,9/28-10/1,39/40,,,Page County,Clarinda,Snyder's Auto,Junkyard,Cx pipiens group,3,0,Adult,BG Sentinal,BG Lure
2018,BG,7/2-7/6,27,,,Fremont County,,SWIHH building,,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,7/27-7/30,30,,,Fremont County,,SWIHH building,,Ae triseriatus,0,1,Adult,BG Sentinal,BG Lure
2018,BG,7/23-7/25,30,,,Fremont County,,SWIHH building,,Cx tarsalis,1,0,Adult,BG Sentinal,BG Lure
2018,BG,7/25-7/27,30,,,Fremont County,,SWIHH building,,Cx tarsalis,3,0,Adult,BG Sentinal,BG Lure
2018,BG,8/8-8/10,32,,,Fremont County,,SWIHH building,,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,8/10-8/13,32,,,Fremont County,,SWIHH building,,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,8/13-8/15,32,,,Fremont County,,SWIHH building,,Cx pipiens group,1,0,Adult,BG Sentinal,BG Lure
2018,BG,8/15-8/17,32,,,Fremont County,,SWIHH building,,Cx pipiens group,5,0,Adult,BG Sentinal,BG Lure
2018,BG,8/17-8/20,32,,,Fremont County,,SWIHH building,,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,7/6-7/9,27/28,,,Fremont County,,SWIHH building,,Ae species,4,0,Adult,BG Sentinal,BG Lure
2018,BG,7/6-7/9,27/28,,,Fremont County,,SWIHH building,,Ae vexans,4,0,Adult,BG Sentinal,BG Lure
2018,BG,7/6-7/9,27/28,,,Fremont County,,SWIHH building,,Cx species,1,0,Adult,BG Sentinal,BG Lure
2018,BG,7/6-7/9,27/28,,,Fremont County,,SWIHH building,,Cx tarsalis,5,0,Adult,BG Sentinal,BG Lure
2018,BG,7/27-7/30,30,,,Fremont County,,SWIHH building,,Cx tarsalis,1,0,Adult,BG Sentinal,BG Lure
2018,BG,8/20-8/22,34,,,Fremont County,,SWIHH building,,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,8/22-8/24,34,,,Fremont County,,SWIHH building,,Ae vexans,0,1,Adult,BG Sentinal,BG Lure
2018,BG,8/22-8/24,34,,,Fremont County,,SWIHH building,,Ae triseriatus,1,0,Adult,BG Sentinal,BG Lure
2018,BG,8/24-8/27,34,,,Fremont County,,SWIHH building,,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,8/27-8/29,35,,,Fremont County,,SWIHH building,,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,8/29-8/31,35,,,Fremont County,,SWIHH building,,Ae vexans,1,0,Adult,BG Sentinal,BG Lure
2018,BG,8/31-9/3,35,,,Fremont County,,SWIHH building,,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,9/2-9/5,35/36,,,Fremont County,,SWIHH office,,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,9/5-9/7,36,,,Fremont County,,SWIHH office,,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,9/7-9/10,36/37,,,Fremont County,,SWIHH office,,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,9/10-9/12,37,,,Fremont County,,SWIHH office,,Ae vexans,22,32,Adult,BG Sentinal,BG Lure
2018,BG,9/10-9/12,37,,,Fremont County,,SWIHH office,,Ae triseriatus,2,0,Adult,BG Sentinal,BG Lure
2018,BG,9/10-9/12,37,,,Fremont County,,SWIHH office,,An quadrimaculatus,1,1,Adult,BG Sentinal,BG Lure
2018,BG,9/10-9/12,37,,,Fremont County,,SWIHH office,,Cx pipiens group,2,1,Adult,BG Sentinal,BG Lure
2018,BG,9/12-9/14,37,,,Fremont County,,SWIHH office,,Ae vexans,5,11,Adult,BG Sentinal,BG Lure
2018,BG,9/12-9/14,37,,,Fremont County,,SWIHH office,,Cx pipiens group,0,1,Adult,BG Sentinal,BG Lure
2018,BG,9/12-9/14,37,,,Fremont County,,SWIHH office,,Cx tarsalis,0,1,Adult,BG Sentinal,BG Lure
2018,BG,9/12-9/14,37,,,Fremont County,,SWIHH office,,An species,1,2,Adult,BG Sentinal,BG Lure
2018,BG,9/14-9/17,37/38,,,Fremont County,,SWIHH office,,Ae vexans,13,18,Adult,BG Sentinal,BG Lure
2018,BG,9/14-9/17,37/38,,,Fremont County,,SWIHH office,,Ae japonicus,1,1,Adult,BG Sentinal,BG Lure
2018,BG,9/14-9/17,37/38,,,Fremont County,,SWIHH office,,Ae trivittatus,1,0,Adult,BG Sentinal,BG Lure
2018,BG,9/14-9/17,37/38,,,Fremont County,,SWIHH office,,An quadrimaculatus,3,0,Adult,BG Sentinal,BG Lure
2018,BG,9/14-9/17,37/38,,,Fremont County,,SWIHH office,,An species,2,1,Adult,BG Sentinal,BG Lure
2018,BG,9/17-9/19,38,,,Fremont County,,SWIHH office,,Ae vexans,8,15,Adult,BG Sentinal,BG Lure
2018,BG,9/17-9/19,38,,,Fremont County,,SWIHH office,,An quadrimaculatus,3,1,Adult,BG Sentinal,BG Lure
2018,BG,9/17/9/19,38,,,Fremont County,,SWIHH office,,Ae vexans,0,1,Adult,BG Sentinal,BG Lure
2018,BG,9/18-9/21,38,,,Fremont County,,SWIHH office,,Ae species,1,0,Adult,BG Sentinal,BG Lure
2018,BG,9/21-9/24,38/39,,,Fremont County,,SWIHH office,,Ae vexans,1,1,Adult,BG Sentinal,BG Lure
2018,BG,9/24-9/26,39,,,Fremont County,,SWIHH office,,Ae trivittatus,1,0,Adult,BG Sentinal,BG Lure
2018,BG,9/26-9/28,39,,,Fremont County,,SWIHH office,,Ae vexans,4,0,Adult,BG Sentinal,BG Lure
2018,BG,9/28-10/1,39/40,,,Fremont County,,SWIHH office,,Ae vexans,3,0,Adult,BG Sentinal,BG Lure
2018,BG,5/21-5/25,21,,,Scott County,Davenport,Treatment Plant,Industrial,Ae vexans,27,0,Adult,BG Sentinal,BG Lure
2018,BG,5/30-6/1,22,,,Scott County,Davenport,Treatment Plant,Industrial,Ae species,3,0,Adult,BG Sentinal,BG Lure
2018,BG,5/30-6/1,22,,,Scott County,Davenport,Treatment Plant,Industrial,Ae triseriatus,1,0,Adult,BG Sentinal,BG Lure
2018,BG,5/30-6/1,22,,,Scott County,Davenport,Treatment Plant,Industrial,Ae trivittatus,3,0,Adult,BG Sentinal,BG Lure
2018,BG,5/30-6/1,22,,,Scott County,Davenport,Treatment Plant,Industrial,Ae vexans,3,0,Adult,BG Sentinal,BG Lure
2018,BG,5/29,22,,,Scott County,Davenport,Treatment Plant,Industrial,Ae vexans,6,0,Adult,BG Sentinal,BG Lure
2018,BG,5/29,22,,,Scott County,Davenport,Treatment Plant,Industrial,Ae trivittatus,6,0,Adult,BG Sentinal,BG Lure
2018,BG,6/5-6/8,23,,,Scott County,Davenport,Treatment Plant,Industrial,Ae triseriatus,3,0,Adult,BG Sentinal,BG Lure
2018,BG,6/11-6/13,24,,,Scott County,Davenport,Treatment Plant,Industrial,Ae species,2,0,Adult,BG Sentinal,BG Lure
2018,BG,6/15-6/18,24,,,Scott County,Davenport,Treatment Plant,Industrial,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,7/13-7/18,27,,,Scott County,Davenport,Treatment Plant,Industrial,Ae vexans,1,1,Adult,BG Sentinal,BG Lure
2018,BG,7/13-7/18,27,,,Scott County,Davenport,Treatment Plant,Industrial,Ae japonicus,1,0,Adult,BG Sentinal,BG Lure
2018,BG,7/16-7/18,27,,,Scott County,Davenport,Treatment Plant,Industrial,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,8/8-8/10,32,,,Scott County,Davenport,Treatment Plant,Industrial,Ae vexans,10,1,Adult,BG Sentinal,BG Lure
2018,BG,5/25-5/29,21/22,,,Scott County,Davenport,Treatment Plant,Industrial,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,6/1-6/5,22/23,,,Scott County,Davenport,Treatment Plant,Industrial,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,6/8-6/11,23/24,,,Scott County,Davenport,Treatment Plant,Industrial,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,6/18-6/21,25/26,,,Scott County,Davenport,Treatment Plant,Industrial,Ae vexans,4,0,Adult,BG Sentinal,BG Lure
2018,BG,6/18-6/21,25/26,,,Scott County,Davenport,Treatment Plant,Industrial,An punctipennis,1,0,Adult,BG Sentinal,BG Lure
2018,BG,6/18-6/21,25/26,,,Scott County,Davenport,Treatment Plant,Industrial,An quadrimaculatus,1,0,Adult,BG Sentinal,BG Lure
2018,BG,6/21-6/29,26/27,,,Scott County,Davenport,Treatment Plant,Industrial,Ae triseriatus,26,0,Adult,BG Sentinal,BG Lure
2018,BG,6/21-6/29,26/27,,,Scott County,Davenport,Treatment Plant,Industrial,Ae trivittatus,11,0,Adult,BG Sentinal,BG Lure
2018,BG,8/1-8/13,31/32,,,Scott County,Davenport,Treatment Plant,Industrial,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,8/13-8/15,33,,,Scott County,Davenport,Treatment Plant,Industrial,An quadrimaculatus,12,0,Adult,BG Sentinal,BG Lure
2018,BG,8/13-8/15,33,,,Scott County,Davenport,Treatment Plant,Industrial,Cx pipiens group,40,0,Adult,BG Sentinal,BG Lure
2018,BG,8/13-8/15,33,,,Scott County,Davenport,Treatment Plant,Industrial,An species,10,0,Adult,BG Sentinal,BG Lure
2018,BG,8/15-8/20,33,,,Scott County,Davenport,Treatment Plant,Industrial,An quadrimaculatus,5,0,Adult,BG Sentinal,BG Lure
2018,BG,8/15-8/20,33,,,Scott County,Davenport,Treatment Plant,Industrial,Cx pipiens group,5,1,Adult,BG Sentinal,BG Lure
2018,BG,8/15-8/20,33,,,Scott County,Davenport,Treatment Plant,Industrial,An species,1,0,Adult,BG Sentinal,BG Lure
2018,BG,8/20-8/22,34,,,Scott County,Davenport,Treatment Plant,Industrial,Ae triseriatus,1,0,Adult,BG Sentinal,BG Lure
2018,BG,8/20-8/22,34,,,Scott County,Davenport,Treatment Plant,Industrial,An quadrimaculatus,1,0,Adult,BG Sentinal,BG Lure
2018,BG,8/20-8/22,34,,,Scott County,Davenport,Treatment Plant,Industrial,Cx pipiens group,2,0,Adult,BG Sentinal,BG Lure
2018,BG,8/20-8/22,34,,,Scott County,Davenport,Treatment Plant,Industrial,An species,1,0,Adult,BG Sentinal,BG Lure
2018,BG,8/22-8/24,34,,,Scott County,Davenport,Treatment Plant,Industrial,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,8/24-8/27,34,,,Scott County,Davenport,Treatment Plant,Industrial,An quadrimaculatus,4,0,Adult,BG Sentinal,BG Lure
2018,BG,8/30-9/3,35,,,Scott County,Davenport,Treatment Plant,Industrial,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,9/3-9/5,36,,,Scott County,Davenport,Treatment Plant,Industrial,Ae triseriatus,3,0,Adult,BG Sentinal,BG Lure
2018,BG,9/3-9/5,36,,,Scott County,Davenport,Treatment Plant,Industrial,Cx pipiens group,1,0,Adult,BG Sentinal,BG Lure
2018,BG,9/5-9/7,36,,,Scott County,Davenport,Treatment Plant,Industrial,Cx pipiens group,1,0,Adult,BG Sentinal,BG Lure
2018,BG,9/7-9/10,37,,,Scott County,Davenport,Treatment Plant,Industrial,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,9/10-9/12,37,,,Scott County,Davenport,Treatment Plant,Industrial,Ae vexans,4,0,Adult,BG Sentinal,BG Lure
2018,BG,9/12-9/14,37,,,Scott County,Davenport,Treatment Plant,Industrial,Ae vexans,7,4,Adult,BG Sentinal,BG Lure
2018,BG,9/12-9/14,37,,,Scott County,Davenport,Treatment Plant,Industrial,Ae atropalpus,17,0,Adult,BG Sentinal,BG Lure
2018,BG,9/12-9/14,37,,,Scott County,Davenport,Treatment Plant,Industrial,An quadrimaculatus,7,0,Adult,BG Sentinal,BG Lure
2018,BG,9/12-9/14,37,,,Scott County,Davenport,Treatment Plant,Industrial,Cx pipiens group,4,0,Adult,BG Sentinal,BG Lure
2018,BG,9/12-9/14,37,,,Scott County,Davenport,Treatment Plant,Industrial,Ps horrida,1,0,Adult,BG Sentinal,BG Lure
2018,BG,9/14-9/17,37,,,Scott County,Davenport,Treatment Plant,Industrial,Ae vexans,1,9,Adult,BG Sentinal,BG Lure
2018,BG,9/14-9/17,37,,,Scott County,Davenport,Treatment Plant,Industrial,Ae trivittatus,1,0,Adult,BG Sentinal,BG Lure
2018,BG,9/17-9/19,38,,,Scott County,Davenport,Treatment Plant,Industrial,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,9/19-19/21,38,,,Scott County,Davenport,Treatment Plant,Industrial,Ae vexans,4,4,Adult,BG Sentinal,BG Lure
2018,BG,9/19-19/21,38,,,Scott County,Davenport,Treatment Plant,Industrial,Cx pipiens group,1,0,Adult,BG Sentinal,BG Lure
2018,BG,9/19-19/21,38,,,Scott County,Davenport,Treatment Plant,Industrial,Ae species,1,0,Adult,BG Sentinal,BG Lure
2018,BG,9/24-9/26,39,,,Scott County,Davenport,Treatment Plant,Industrial,Ae vexans,4,0,Adult,BG Sentinal,BG Lure
2018,BG,9/24-9/26,39,,,Scott County,Davenport,Treatment Plant,Industrial,Cx pipiens group,2,0,Adult,BG Sentinal,BG Lure
2018,BG,9/26-9/28,39,,,Scott County,Davenport,Treatment Plant,Industrial,Ae vexans,4,0,Adult,BG Sentinal,BG Lure
2018,BG,9/26-9/28,39,,,Scott County,Davenport,Treatment Plant,Industrial,Cx pipiens group,1,0,Adult,BG Sentinal,BG Lure
2018,BG,9/26-9/28,39,,,Scott County,Davenport,Treatment Plant,Industrial,Ae trivittatus,1,0,Adult,BG Sentinal,BG Lure
2018,BG,5/21-5/25,21,,,Scott County,Davenport,West Lake Park,Park,Ae vexans,3,0,Adult,BG Sentinal,BG Lure
2018,BG,5/21-5/25,21,,,Scott County,Davenport,West Lake Park,Park,Cx pipiens group,2,0,Adult,BG Sentinal,BG Lure
2018,BG,5/30-6/1,22,,,Scott County,Davenport,West Lake Park,Park,Ae triseriatus,1,0,Adult,BG Sentinal,BG Lure
2018,BG,5/30-6/1,22,,,Scott County,Davenport,West Lake Park,Park,Ae vexans,1,0,Adult,BG Sentinal,BG Lure
2018,BG,6/5-6/8,23,,,Scott County,Davenport,West Lake Park,Park,Ae triseriatus,1,0,Adult,BG Sentinal,BG Lure
2018,BG,6/5-6/8,23,,,Scott County,Davenport,West Lake Park,Park,Ae vexans,2,0,Adult,BG Sentinal,BG Lure
2018,BG,6/5-6/8,23,,,Scott County,Davenport,West Lake Park,Park,An species,1,0,Adult,BG Sentinal,BG Lure
2018,BG,6/5-6/8,23,,,Scott County,Davenport,West Lake Park,Park,Cx pipiens group,1,0,Adult,BG Sentinal,BG Lure
2018,BG,6/8-6/11,23,,,Scott County,Davenport,West Lake Park,Park,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,6/11-6/18,24,,,Scott County,Davenport,West Lake Park,Park,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,6/15-6/18,25,,,Scott County,Davenport,West Lake Park,Park,Ae triseriatus,6,0,Adult,BG Sentinal,BG Lure
